ID	States_number	Prod_of_ZEB1	Prod_of_miR200	Prod_of_PDL1	Prod_of_CDH1	Prod_of_SLUG	Deg_of_ZEB1	Deg_of_miR200	Deg_of_PDL1	Deg_of_CDH1	Deg_of_SLUG	Trd_of_miR200ToZEB1	Num_of_miR200ToZEB1	Inh_of_miR200ToZEB1	Trd_of_ZEB1ToZEB1	Num_of_ZEB1ToZEB1	Act_of_ZEB1ToZEB1	Trd_of_CDH1ToZEB1	Num_of_CDH1ToZEB1	Inh_of_CDH1ToZEB1	Trd_of_SLUGToZEB1	Num_of_SLUGToZEB1	Act_of_SLUGToZEB1	Trd_of_ZEB1TomiR200	Num_of_ZEB1TomiR200	Inh_of_ZEB1TomiR200	Trd_of_SLUGTomiR200	Num_of_SLUGTomiR200	Inh_of_SLUGTomiR200	Trd_of_miR200ToPDL1	Num_of_miR200ToPDL1	Inh_of_miR200ToPDL1	Trd_of_PDL1ToCDH1	Num_of_PDL1ToCDH1	Inh_of_PDL1ToCDH1	Trd_of_ZEB1ToCDH1	Num_of_ZEB1ToCDH1	Inh_of_ZEB1ToCDH1	Trd_of_SLUGToCDH1	Num_of_SLUGToCDH1	Inh_of_SLUGToCDH1	Trd_of_miR200ToSLUG	Num_of_miR200ToSLUG	Inh_of_miR200ToSLUG	Trd_of_SLUGToSLUG	Num_of_SLUGToSLUG	Act_of_SLUGToSLUG
4421	3	93.734391	36.674493	3.720414	86.130858	67.465531	0.24615	0.258805	0.178542	0.982742	0.582447	6.098081	1	0.033568	1.359748	1	88.007559	2.865648	5	0.018817	14.104597	5	29.162094	0.365715	5	0.029553	7.208181	1	0.044526	2.445017	4	0.169085	26.278151	3	0.012849	1.369098	3	0.016574	1.636619	1	0.01441	10.249377	6	0.014243	9.112012	4	98.92466
4426	3	3.276422	25.093766	26.02157	35.08472	85.823915	0.371695	0.780382	0.417076	0.1903	0.96603000000000006	5.446541	1	0.019294	1.16158	2	16.422159	1.468738	5	0.015838	15.520505	3	63.785955	1.005488	5	0.026901	14.278652	3	0.015382	11.373807	6	0.016604	51.891268	3	0.010051	0.08062	6	0.027623	13.711285	1	0.022916	6.917808	3	0.022021	6.344741	5	55.622625
4430	3	60.534551	88.925231	13.825295	25.592462	45.299822	0.429489	0.762629	0.65194	0.38812	0.113465	1.667276	5	0.011861	0.410089	6	22.514278	0.10431	1	0.018293	13.424562	1	6.947975	0.570682	2	0.036184	7.16407	3	0.019654	5.586724	4	0.022315	28.90146	1	0.011965	0.935665	5	0.013167	5.004179	2	0.086373	12.820386	5	0.0178	7.540081	4	65.631256
4443	3	14.477787	23.917121	86.749302	66.527134	70.925311	0.442422	0.353899	0.472323	0.756427	0.542943	1.55019	1	0.045101	0.974331	6	62.745423	0.054973	4	0.013711	8.518408	5	66.411936	1.180263	1	0.010063	14.830579	5	0.012273	6.196133	5	0.013503	35.141722	4	0.028759	0.723946	2	0.019678	1.237955	6	0.019107	2.339856	4	0.016343	9.767504	4	77.998283
4447	3	63.803081	61.258191	91.364033	3.946911	61.103588	0.681973	0.551617	0.80625	0.73307	0.960256	9.288545	1	0.017378	0.528132	4	89.844899	1.644092	3	0.030928	7.784153	5	50.281511	0.318507	6	0.031695	13.903132	3	0.030229	1.167416	1	0.01125	49.567465	4	0.019271	0.209049	1	0.046631	14.708972	2	0.025791	1.556189	3	0.010844	4.254648	5	34.155556
4449	3	6.772781	80.492071	22.043449	62.345999	90.811488	0.64278	0.881196	0.944263	0.113876	0.578615	9.105487	2	0.041284	0.189697	2	77.324978	1.392842	5	0.020016	17.837663	4	36.252876	1.045769	6	0.013652	1.916044	6	0.015778	1.757865	1	0.012243	48.507901	4	0.013937	0.169907	2	0.0128	0.589753	1	0.075177	10.397667	2	0.032641	3.163385	3	86.386664
4451	3	6.364038	44.320678	24.340734	78.579315	12.117616	0.25673	0.916328	0.36731	0.292887	0.401319	4.463925	3	0.010449	1.542631	5	35.651844	2.681068	4	0.06662	14.82432	6	70.706285	0.74601	5	0.318983	10.864429	3	0.023497	10.699547	5	0.036227	54.704383	6	0.013849	0.921091	4	0.70355	13.884326	5	0.059148	7.911924	6	0.036299	3.033782	4	70.311321
4457	3	8.837661	72.645766	43.332152	91.175094	32.252013	0.7502	0.473271	0.62671	0.156368	0.554166	8.533047	3	0.082275	1.102177	4	79.668151	3.498777	3	0.035762	5.142077	1	5.860195	0.83288	2	0.118182	0.678709	3	0.020867	7.590929	5	0.150416	10.422999	4	0.010611	1.32065	3	0.011141	12.759231	2	0.092047	11.675946	3	0.026529	4.832697	4	62.612903
4462	3	1.873822	63.960408	39.190131	53.893574	65.443246	0.940241	0.951028	0.87474	0.966291	0.508712	6.081851	3	0.014923	0.211008	3	98.570512	2.906333	2	0.010472	8.894162	3	19.567681	1.233638	2	0.012953	11.814783	4	0.010829	3.399564	4	0.011537	36.28059	1	0.040195	0.190191	6	0.011649	9.521799	5	0.018711	11.294728	3	0.021492	17.939148	1	11.736468
4464	3	57.206562	88.983492	29.252865	71.244088	59.276946	0.299615	0.396614	0.813713	0.870311	0.653497	11.335606	5	0.688896	0.558592	3	86.693026	2.348138	5	0.010156	17.860641	3	25.704126	0.730754	2	0.02949	17.70009	4	0.097978	11.265447	2	0.017273	34.57751	6	0.102782	0.633215	6	0.010371	6.411439	3	0.041524	10.421879	1	0.033311	0.578694	4	92.76217
4467	3	61.598794	75.146747	77.528873	86.539318	26.220484	0.869387	0.182316	0.302857	0.831825	0.16799	5.020887	1	0.038926	0.487847	3	90.638565	1.526042	1	0.011664	9.253504	3	6.160384	1.139136	4	0.010901	0.764427	2	0.010056	7.895926	2	0.011346	36.184327	1	0.034634	0.751495	2	0.033454	14.173199	4	0.0112	3.167269	5	0.019214	7.805419	5	85.555716
4469	3	15.969778	93.742914	75.065974	51.441223	77.772157000000007	0.883462	0.60986	0.210473	0.921303	0.853927	0.215415	6	0.04637	0.539696	6	56.870268	1.712547	2	0.026708	2.280901	6	15.764136	1.005777	5	0.010736	7.191978	2	0.05435	13.214793	5	0.012356	2.027274	2	0.022697	0.245206	1	0.038347	17.781617	2	0.194928	11.791026	4	0.032201	4.607693	5	55.468231
4477	3	69.349091	95.954141	23.036351	24.586302	54.589409	0.275804	0.936199	0.658417	0.340717	0.998892	11.985554	4	0.014168	0.711963	1	91.404156	1.883388	1	0.026964	2.956211	4	19.023665	1.023826	3	0.014359	10.278577	2	0.011028	11.62633	2	0.013184	16.068042	6	0.012436	0.523793	2	0.026667	14.370834	6	0.014624	5.799377	3	0.048727	13.728676	5	15.163603
4483	3	94.521151	63.279339	50.634091	38.040462	36.983238	0.409813	0.929299	0.37243	0.300351	0.876594	5.779048	4	0.014861	0.36625	6	49.559791	3.056316	6	0.074606	3.57179	2	2.055051	1.433463	3	0.020533	12.763097	5	0.104579	6.70383	3	0.02635	10.087409	3	0.012173	0.521031	3	0.022327	16.818442	6	0.205398	9.617798	2	0.071144	5.880031	6	48.217391
4485	3	44.298376	63.685577	63.371709	67.501612	37.384182	0.555985	0.552604	0.391938	0.425438	0.117501	3.288563	1	0.017559	0.969586	5	80.407917	1.71427	4	0.031634	3.023993	5	88.951281	1.424213	6	0.060397	12.22241	1	0.021164	1.044439	6	0.015942	19.028959	4	0.013707	0.509036	5	0.067926	10.348212	1	0.018895	4.493274	1	0.034367	12.654506	6	80.482245
4489	3	69.993122	10.504263	90.807226	11.03997	16.473164	0.410419	0.627556	0.330784	0.998628	0.500808	3.056939	6	0.015745	1.088766	6	67.664675	2.79566	6	0.026705	1.34385	1	90.028263	0.91342	1	0.048058	2.330115	5	0.01092	5.164349	2	0.02062	43.915306	3	0.034092	0.243519	4	0.026654	14.743391	1	0.091773	7.528204	2	0.021165	18.132663	5	85.561036
4505	3	84.067272	40.68625	49.411544	8.340414	65.681838	0.396723	0.673633	0.497608	0.878017	0.936445	0.908679	4	0.011331	0.165682	3	43.6329	0.837372	1	0.026055	1.077678	2	35.017519	0.360519	6	0.018582	2.914313	2	0.014827	12.310761	4	0.010552	2.679171	6	0.014353	1.4551	2	0.016891	7.931061	2	0.018239	11.719168	4	0.012772	17.45847	4	50.511344
4506	3	26.966089	20.158861	40.183564	12.889578	59.000862	0.157552	0.65812	0.489763	0.425742	0.450636	11.529014	4	0.010243	0.355309	4	81.43742	0.468936	5	0.017009	9.741711	2	24.329283	0.727887	5	0.19688	3.32863	4	0.012353	2.169132	3	0.934641	7.86615	2	0.027217	0.601471	6	0.039176	9.445813	1	0.020293	10.886288	1	0.011787	18.099073	6	79.143154
4513	3	14.805725	5.378292	13.844193	66.203152	11.661614	0.81165	0.823117	0.42884100000000003	0.366471	0.105067	5.898415	1	0.275294	0.491809	3	49.983558	0.414902	3	0.066606	11.64701	2	99.054423	0.972118	5	0.015435	9.466338	2	0.013784	12.507305	4	0.422281	33.893312	4	0.027318	0.449292	3	0.058585	1.149363	6	0.161647	11.628856	6	0.010967	9.127557	5	79.161315
4526	3	69.463556	37.043061	22.638147	78.657962	17.411358	0.531465	0.424016	0.339855	0.186097	0.223839	12.772684	4	0.014182	0.712903	3	95.129954	2.645334	3	0.02175	1.680591	5	38.470508	0.565604	5	0.012226	7.294664	1	0.023153	12.911208	1	0.019238	26.535876	4	0.012193	0.994374	4	0.026328	16.590381	5	0.017137	8.503543	4	0.049209	4.661912	5	70.997512
4529	3	60.737601	14.054573	20.560142	27.619319	60.290437	0.3404	0.748346	0.438907	0.377293	0.775956	7.773388	2	0.097772	0.6945	4	69.370232	3.853851	1	0.020996	1.619351	1	56.403185	0.833314	6	0.01887	10.593872	6	0.012521	1.063899	3	0.066802	41.563989	3	0.015642	1.357459	5	0.030258	4.163051	3	0.012176	3.153059	6	0.371813	5.933889	5	94.805384
4531	3	5.789443	78.659432	52.886723	76.928379	10.525248	0.702725	0.686677	0.341954	0.704984	0.251332	9.369469	4	0.010386	1.186861	4	69.456285	0.451079	5	0.053573	6.397118	4	47.248604	1.09472	2	0.032571	14.016456	2	0.069984	2.324078	3	0.011469	14.336113	2	0.0115	1.42868	2	0.012811	6.906273	3	0.025466	5.239158	4	0.547235	8.276878	3	14.080873
4536	3	88.580098	71.910097	10.086865	54.441147	69.219795	0.750508	0.632577	0.414303	0.708559	0.928631	9.147756	6	0.012217	1.020856	2	43.782158	0.707848	1	0.019234	11.940951	2	12.522795	0.041859	6	0.025196	9.640283	4	0.01482	5.545574	1	0.076563	34.225052	5	0.025408	0.251762	6	0.031704	16.088814	1	0.022676	5.028019	2	0.024674	9.90106	6	87.530409
4538	3	52.980576	53.285721	50.484957	27.638284	38.749959	0.162585	0.522693	0.193096	0.515894	0.596215	3.462715	2	0.011285	0.260584	6	27.644906	1.642164	3	0.032551	16.521499	4	40.951164	0.353455	3	0.013035	10.774992	5	0.435436	11.760257	4	0.105315	49.300542	3	0.034786	1.048525	4	0.033589	10.583028	4	0.010788	8.807601	1	0.023814	15.488602	6	45.227376
4541	3	98.045962	33.500146	42.037407	26.525998	6.459388	0.121252	0.333689	0.627246	0.776977	0.573192	3.724977	1	0.026067	0.148385	3	36.244597	2.69216	4	0.018707	16.788467	3	87.85744	0.158188	1	0.020976	8.456307	4	0.132723	11.380036	6	0.036497	9.422235	5	0.123481	0.472821	5	0.136902	15.640835	5	0.018254	6.124623	6	0.015117	2.847295	2	99.620211
4542	3	84.505154	78.450256	67.240747	97.43544	75.457854	0.301138	0.581744	0.292492	0.365064	0.979153	1.78051	1	0.018092	0.929708	1	86.625108	1.704116	3	0.032974	14.859442	2	60.822849	0.032233	2	0.016936	14.303494	5	0.011831	11.170192	4	0.012291	48.289397	2	0.017308	0.053386	4	0.01305	6.352986	5	0.019533	5.157155	5	0.065067	2.515937	4	56.777586
4543	3	22.367968	71.257954	60.862906	49.447698	73.400148	0.682632	0.177376	0.470778	0.836399	0.166622	10.301305	5	0.015242	0.101153	3	2.287381	0.412582	3	0.023945	4.823958	1	10.149886	0.96433	1	0.01127	15.06584	6	0.01554	9.307321	5	0.023229	18.875295	4	0.022498	0.886696	1	0.011484	9.725152	6	0.057548	13.332391	6	0.034381	7.832497	3	49.963604
4548	3	54.201659	65.051526	37.613263	22.187983	47.151258	0.765551	0.848558	0.419479	0.428142	0.528109	12.851059	3	0.220609	0.950527	1	7.398787	1.521014	6	0.052696	6.303312	1	51.467186	0.596314	1	0.029129	2.725117	3	0.033881	6.860767	3	0.010269	36.379059	4	0.014336	0.669868	2	0.039943	15.214303	2	0.01091	4.421906	1	0.035058	9.615852	6	34.495599
4554	3	43.294522	15.502127	28.346119	31.74517	71.981676	0.687519	0.311181	0.769735	0.133436	0.753328	5.49462	6	0.0407	0.703161	2	20.043904	2.138076	6	0.010349	17.214529	4	65.969446	0.817664	1	0.064011	3.232984	4	0.060806	5.712339	3	0.025095	53.478545	3	0.012972	0.8054	6	0.013306	9.281091	2	0.022205	2.377652	6	0.010282	0.935063	2	72.749752
4555	3	50.609089	6.668678	18.650447	36.451441	28.81018	0.577684	0.190632	0.209236	0.596484	0.732016	1.924133	5	0.013821	0.54751	6	32.418243	0.934561	2	0.084775	13.251027	1	5.153701	0.999067	5	0.021622	6.917147	1	0.013962	4.279631	6	0.030283	16.775584	3	0.016704	1.296566	3	0.017175	11.044906	5	0.010493	8.731285	6	0.094253	8.037928	2	48.059773
4556	3	24.662296	78.570068	44.777139	2.558563	19.055117	0.681843	0.825543	0.213672	0.73002	0.227787	2.122751	6	0.020022	0.478419	6	45.754776	1.479226	5	0.014976	14.23315	5	46.734758	0.929826	2	0.012887	13.674606	5	0.037763	10.406323	6	0.032215	19.997384	4	0.023573	0.752584	2	0.013918	14.10018	6	0.025161	8.873296	4	0.037015	13.652388	1	75.407247
4559	3	43.042772	51.82367	57.189095	66.38172	76.295403	0.499019	0.752779	0.254808	0.933794	0.91956	7.524377	2	0.234706	0.316255	2	62.429452	0.544515	4	0.01034	8.51197	2	86.457908	0.284558	4	0.029963	16.504417	2	0.01751	12.550237	1	0.047727	24.933132	1	0.01971	1.301519	4	0.019741	0.966976	2	0.015397	6.571218	3	0.012841	6.410837	5	53.973577
4560	3	94.655272	78.642529	1.088734	2.297638	47.049325	0.149877	0.795979	0.438256	0.832542	0.687251	11.334848	2	0.014301	1.091076	6	94.044231	3.205758	4	0.033733	9.620377	6	33.213652	1.36857	4	0.027774	11.694811	1	0.027768	12.882155	2	0.023185	18.990719	4	0.091818	0.262978	1	0.011367	15.761479	2	0.01229	2.988632	6	0.014526	9.977554	3	42.629165
4564	3	32.713139	86.133455	15.490893	18.652678	88.596497	0.657359	0.679815	0.860989	0.977647	0.334514	0.578962	5	0.015806	1.306449	5	22.079233	2.863564	1	0.011822	17.260538	5	40.570793	0.3258	5	0.017106	0.313486	2	0.013785	0.225763	3	0.033748	9.362121	4	0.023349	0.257305	5	0.020958	5.593909	5	0.012723	5.595417	2	0.010145	5.438573	5	41.023458
4579	3	46.716504	16.086912	89.21936	85.899914	9.691015	0.837391	0.575133	0.327618	0.568987	0.302412	2.124267	4	0.042913	0.598369	4	5.351582	3.312344	5	0.021297	18.306037	1	75.048736	0.87403	4	0.026706	1.943037	6	0.03967	1.917285	2	0.013516	21.46421	6	0.013247	0.458629	6	0.013169	7.454672	5	0.218139	6.01914	1	0.010484	12.923898	5	30.053346
4583	3	59.674874	13.926824	33.864276	32.572986	34.06488	0.636893	0.368887	0.44353	0.420018	0.632364	4.688981	6	0.015338	1.094128	2	78.806293	0.528657	4	0.019632	0.986414	1	97.863538	1.381805	4	0.068459	17.107419	4	0.016874	6.541252	4	0.063583	45.374615	4	0.022616	0.367072	3	0.011597	0.785868	1	0.015585	4.677273	1	0.066888	15.264623	5	45.817177
4584	3	4.553351	22.514996	54.710555	85.896677	83.870113	0.774306	0.328725	0.467729	0.999911	0.522428	8.947321	4	0.011153	1.330876	3	41.587415	2.57875	4	0.031858	4.398769	5	57.93453	0.017498	4	0.011475	4.025439	5	0.011226	13.325375	1	0.055655	35.376593	3	0.084118	1.264496	5	0.032061	9.129166	2	0.025332	8.766552	6	0.010466	10.056018	1	27.8355
4585	3	84.348818	32.383412	91.270276	93.382386	26.93451	0.526891	0.490667	0.729456	0.28398	0.489779	13.519363	3	0.051184	0.469885	6	4.72651	0.756362	2	0.126408	12.920355	1	80.439102	0.851074	2	0.011697	16.527772	2	0.025936	2.21711	1	0.013322	22.992039	4	0.022281	0.504339	2	0.024068	9.141493	3	0.017423	12.137003	5	0.014543	6.164154	6	62.955842
4586	3	3.120817	53.925607	29.288135	15.289502	91.252171	0.367012	0.6441	0.50786	0.495166	0.777394	5.224741	6	0.014192	1.381143	3	80.222787	2.721165	2	0.360642	16.802915	6	4.339889	1.088654	4	0.024318	9.117889	1	0.01989	13.478033	4	0.010022	50.860776	1	0.024725	0.809624	6	0.065035	5.541878	2	0.010186	11.566064	2	0.012196	0.994107	3	91.170761
4588	3	96.258434	5.942939	91.539601	93.994996	57.039225	0.152055	0.106324	0.433442	0.406693	0.691222	2.238497	5	0.021214	0.227847	1	91.601466	0.921697	4	0.033409	16.440639	6	10.742972	0.079047	3	0.043459	2.15312	2	0.010026	5.422854	6	0.017669	6.177236	1	0.216488	1.297416	2	0.042881	5.23421	4	0.010642	8.870514	2	0.023746	9.019222	4	52.559385
4599	3	56.968651	13.745384	93.059054	70.352917	61.997559	0.263325	0.491631	0.313587	0.392985	0.264755	5.452118	4	0.123153	1.390805	4	75.450735	2.310318	4	0.011728	17.072702	4	30.615423	1.031471	4	0.015508	18.086693	5	0.01414	1.81034	6	0.061784	20.320297	1	0.374798	1.382648	3	0.011989	7.172031	2	0.016725	1.815147	6	0.014167	18.229586	5	80.294158
4601	3	81.930394	15.834063	2.086264	96.882421	46.791353	0.263753	0.805407	0.281559	0.42412	0.379981	1.950513	4	0.046529	0.179603	1	2.88003	1.089969	2	0.023171	1.089167	3	31.797399	0.719244	2	0.219148	5.519675	1	0.013171	6.570098	5	0.050065	19.562801	2	0.030281	0.392257	5	0.018135	15.800657	2	0.046067	6.798724	1	0.038218	15.211727	6	24.26396
4604	3	13.179869	59.314452	88.729989	98.282167	72.932674	0.751016	0.762486	0.948389	0.630734	0.576318	9.153621	4	0.035507	0.773436	1	33.909368	2.785064	6	0.010309	1.368139	1	62.347588	0.073933	6	0.017613	2.622182	3	0.011682	7.983593	2	0.024627	10.89815	4	0.077261	0.958771	5	0.030198	7.675184	4	0.035894	5.152312	3	0.014728	17.07057	6	22.301432
4616	3	30.898022	34.689134	68.818119	55.897701	59.106867	0.898825	0.673396	0.777071	0.552231	0.29024	0.263098	6	0.015861	1.205188	6	42.825371	3.255898	6	0.163665	6.681441	5	99.420499	1.441307	1	0.011493	1.287499	4	0.025134	2.767847	4	0.055386	39.659311	3	0.171493	0.458942	4	0.107141	3.372832	5	0.01021	9.132686	3	0.011428	4.679474	6	25.349965
4619	3	54.091754	46.539039	95.061632	20.874884	19.609892	0.265142	0.104318	0.157595	0.159404	0.128469	0.784002	1	0.034242	0.606454	3	77.47543	1.096033	2	0.038032	17.525595	5	11.532015	1.28321	2	0.010487	3.83163	5	0.058572	7.599056	1	0.011964	21.390478	1	0.682012	0.539997	2	0.010016	6.11652	3	0.034169	8.246868	6	0.097021	4.507436	2	80.302484
4623	3	90.443762	61.401994	10.467354	90.21272	17.006604	0.316404	0.339095	0.772849	0.988371	0.50113	10.533233	5	0.020189	1.216417	2	79.646247	3.238361	2	0.015177	7.16414	4	43.540781	0.719309	3	0.026833	13.660965	6	0.025577	12.164693	6	0.011642	40.351481	4	0.013753	0.853896	5	0.024166	9.639768	2	0.014452	11.283859	5	0.014632	11.749622	4	52.790194
4624	3	29.559232	6.02943	39.79587	75.706114	82.431531	0.409293	0.200576	0.887659	0.599287	0.450598	4.646185	3	0.082011	0.277425	5	76.463338	1.454323	4	0.013283	8.807368	1	57.048023	0.789436	2	0.019199	3.626093	5	0.014254	5.038054	1	0.047839	37.076938	3	0.016043	0.86956	4	0.017979	9.073885	4	0.059096	3.28842	5	0.012647	7.192496	3	90.414256
4634	3	4.494028	15.640939	13.109537	21.70581	69.655869	0.790104	0.374001	0.789623	0.292114	0.324021	7.413934	6	0.03519	0.233525	2	82.161431	1.506416	4	0.014809	7.802436	2	8.271258	1.207814	2	0.062516	1.644998	6	0.025454	9.937709	6	0.162799	36.579534	1	0.055793	0.150856	5	0.12294	6.965702	1	0.075792	5.741482	6	0.099578	10.332449	3	36.240295
4636	3	62.519759	89.244836	2.491458	66.088744	67.5623	0.823271	0.1562	0.910359	0.849021	0.217528	4.380896	1	0.016328	1.00731	3	21.510848	3.672168	5	0.012586	12.6898	3	97.357122	1.437409	4	0.01196	8.098177	2	0.01261	4.672589	3	0.027481	38.991296	4	0.115844	0.387266	6	0.044994	15.170848	1	0.012484	10.849926	2	0.033655	14.516197	5	54.507359
4638	3	29.622879	74.889224	50.121097	79.737621	83.981168	0.386523	0.292783	0.673218	0.53437	0.218942	11.633534	6	0.029425	1.13459	6	26.738108	2.170123	1	0.02536	6.807694	6	31.342246	0.280888	5	0.018441	13.379338	1	0.010973	6.224328	5	0.010521	11.111366	2	0.017879	1.140487	4	0.016104	14.122834	2	0.010825	7.797929	2	0.024889	18.084441	5	73.061616
4640	3	62.75795	88.440377	21.739733	66.422972	37.671789	0.198726	0.642782	0.103035	0.751284	0.739157	8.830802	5	0.015683	0.146293	1	8.617693	2.666672	6	0.017077	13.919918	4	33.861546	0.151217	3	0.010896	9.070433	3	0.028867	1.763087	6	0.017	38.851421	3	0.062553	0.932514	2	0.019513	5.220184	3	0.011256	10.037414	5	0.039576	3.374406	6	90.898535
4641	3	83.134122	45.287197	94.635894	29.214818	76.569675	0.459558	0.390099	0.152554	0.504321	0.162926	1.179182	5	0.010189	0.959688	4	52.170309	1.997384	5	0.012021	6.012981	5	6.622261	0.603626	6	0.054902	4.275396	1	0.014819	13.198168	3	0.02403	22.665541	3	0.297107	1.386157	4	0.012703	9.115206	1	0.013011	5.841733	1	0.010122	6.865139	3	62.559941
4644	3	13.066103	8.386969	97.204423	73.283899	53.426394	0.15258	0.716599	0.114758	0.634876	0.876504	7.975974	3	0.014057	1.253059	3	15.263262	3.366511	1	0.0146	7.98978	1	16.71154	0.508598	5	0.058743	4.424821	6	0.075637	7.9411060000000004	5	0.032424	32.66783	1	0.012241	0.984545	6	0.030013	4.271956	5	0.013196	6.510484	1	0.010439	11.684053	5	52.102671
4647	3	59.34952	15.918112	16.520873	35.067282	22.374191	0.433125	0.194152	0.250761	0.83468	0.599315	7.907686	6	0.015643	0.06037	4	65.483679	3.656209	1	0.016543	16.179973	1	72.094624	0.362131	3	0.064088	6.891594	4	0.154247	9.443597	1	0.085582	22.964721	5	0.014319	1.47154	3	0.028958	5.489426	1	0.012796	3.462401	3	0.011771	2.95046	6	45.638965
4661	3	65.829044	32.774263	75.089286	86.023772	20.271821	0.165485	0.174921	0.630448	0.33212	0.190026	0.784437	5	0.01111	0.547255	4	75.009988	3.172166	2	0.010997	13.180003	6	95.716479	1.031057	3	0.0142	14.486112	5	0.015852	10.081122	2	0.233571	15.813205	5	0.131073	0.555615	6	0.168574	2.094278	1	0.016888	11.701557	3	0.012028	17.494709	5	7.486836
4664	3	20.150812	62.57458	45.548974	67.936992	78.09613	0.227812	0.294089	0.94799	0.131862	0.923655	2.876114	1	0.015844	0.29593	6	98.13912	0.506296	2	0.123234	6.071407	3	72.586118	0.55367	1	0.014215	9.061568	5	0.029625	10.438764	1	0.010878	46.661339	2	0.012346	0.11504	1	0.013445	13.323746	3	0.013081	12.589047	6	0.010434	10.399108	4	33.823414
4670	3	54.114132	94.16965	14.469506	34.610352	98.464746	0.806178	0.426621	0.417004	0.478186	0.477947	1.44802	3	0.025213	0.164154	5	95.055341	3.515832	1	0.034888	3.455474	2	46.202963	1.132181	6	0.011558	0.54451	2	0.032512	12.802083	2	0.163555	30.968286	1	0.015202	0.926643	3	0.026124	2.648713	2	0.01103	3.129129	1	0.01354	12.630901	3	89.973699
4674	3	17.022768	31.270191	11.168124	12.115228	10.786002	0.479925	0.810104	0.119581	0.45424	0.19714	11.778407	6	0.014144	0.149104	1	24.181945	3.487669	5	0.047905	3.481434	1	39.64449	0.517998	5	0.143075	4.36309	1	0.013508	3.754362	3	0.022418	48.348784	6	0.020265	1.504193	4	0.014184	13.372812	1	0.016614	13.02556	5	0.014507	16.639105	6	64.578164
4676	3	59.461179	94.837941	14.03549	11.813489	13.669224	0.883756	0.605069	0.687533	0.169849	0.201237	0.811748	1	0.046983	1.135159	4	62.276998	1.200407	5	0.021788	5.510561	3	87.675538	0.449245	5	0.014907	8.043721	2	0.011697	4.874967	5	0.013002	51.334761	5	0.010463	1.343746	2	0.014875	9.089974	2	0.012598	8.450647	4	0.017003	16.525014	5	53.503673
4679	3	62.752985	78.559271	76.117025	66.561583	23.493308	0.220666	0.39902	0.111819	0.996863	0.724974	4.569234	5	0.010147	1.253202	4	97.717696	2.31515	1	0.014078	6.993938	2	7.940722	0.408497	3	0.013754	0.289873	5	0.014457	1.741619	1	0.012191	45.505969	6	0.017313	0.545017	5	0.022686	8.881524	4	0.011182	9.955349	2	0.150514	11.449491	4	23.183332
4688	3	28.277475	36.504808	96.142353	52.831986	43.594758	0.587617	0.994079	0.788983	0.374359	0.852364	2.974291	4	0.078462	0.428641	4	38.43832	0.271613	1	0.040245	12.915062	2	39.530411	1.524453	6	0.013237	8.166151	1	0.101809	0.368628	6	0.013997	23.707349	3	0.021287	1.015854	6	0.017232	17.395315	3	0.045805	13.276191	2	0.030103	3.726367	6	78.848102
4691	3	7.272579	77.985777	1.572795	44.529613	52.611498	0.899201	0.277754	0.130172	0.557829	0.473265	10.932284	5	0.049243	1.505945	4	10.764502	1.314876	1	0.037354	7.297454	6	35.236024	1.506706	2	0.012382	3.590547	3	0.019879	10.668348	2	0.040382	49.430684	3	0.010453	1.009825	5	0.024297	18.395537	5	0.010643	5.033278	4	0.025825	6.228188	2	43.522359
4694	3	66.695315	69.779082	60.154966	97.562951	76.030667	0.323272	0.271491	0.877679	0.31134	0.137185	8.008078	5	0.01123	0.790999	6	41.370943	2.741329	2	0.011734	7.580031	3	33.309133	0.995607	6	0.02458	3.16987	4	0.041194	11.894233	2	0.012564	26.573182	1	0.071007	1.351388	4	0.034545	1.95212	1	0.076348	1.592885	1	0.011653	7.538696	3	91.396118
4695	3	74.277241	81.429959	32.506152	11.849284	22.597783	0.328929	0.991647	0.443498	0.954187	0.225657	11.630837	6	0.068518	0.018393	1	74.049651	1.604824	3	0.251899	2.248398	6	58.220862	1.237038	2	0.033332	15.628183	1	0.0206	12.945487	4	0.43695	42.285031	1	0.010725	1.445706	4	0.07352	13.808535	1	0.222961	6.159393	5	0.147911	17.765119	3	73.011659
4702	3	48.699082	26.619154	66.795891	89.075629	33.813184	0.65601	0.785352	0.714531	0.483022	0.764249	11.024341	3	0.010022	0.908057	2	47.931106	2.997987	3	0.010906	13.521921	4	58.354928	1.317875	2	0.010749	14.096157	1	0.025739	3.559126	6	0.023652	48.85905	6	0.035347	0.13258	3	0.031518	9.247104	5	0.010373	8.520257	1	0.012354	0.845165	4	55.041469
